#RIC,Alias Underlying RIC,Domain,Date-Time,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size,Open Mid Price,High Mid Price,Low Mid Price,Close Mid Price
NQc1,NQH25,Market Price,2025-03-19T09:43:50.000000000-05,Intraday 5Sec,19625,19626,19625,19625.75,8,6,19624.25,19626.75,19623,19623.25,373,19625,19627.5,19624,19624.25,381,2,4,1,4,1,5,1,2,19624.625,19627.125,19623.5,19623.75
NQc1,NQH25,Market Price,2025-03-19T09:43:55.000000000-05,Intraday 5Sec,19625.75,19628.5,19625.75,19628.5,7,5,19623.25,19628.25,19623.25,19627.75,510,19624.25,19629.25,19624.25,19628.75,517,3,6,1,3,2,6,1,2,19623.75,19628.75,19623.75,19628.25
NQc1,NQH25,Market Price,2025-03-19T09:44:00.000000000-05,Intraday 5Sec,19628,19629,19626.5,19628,42,10,19628,19629,19624.5,19626,657,19628.75,19629.75,19625.25,19626.75,690,1,5,1,1,2,5,1,2,19628.375,19629.375,19624.875,19626.375
NQc1,NQH25,Market Price,2025-03-19T09:44:05.000000000-05,Intraday 5Sec,19626.25,19626.25,19622.25,19624,22,16,19625.75,19626,19622,19623,451,19626.75,19626.75,19623,19623.75,508,4,5,1,1,2,6,1,2,19626.25,19626.25,19622.625,19623.375
NQc1,NQH25,Market Price,2025-03-19T09:44:10.000000000-05,Intraday 5Sec,19622.25,19626.5,19621.75,19623.5,6,6,19622.75,19626,19621.25,19623.5,505,19623.75,19626.75,19622.25,19624.5,467,3,5,1,3,2,6,1,2,19623.25,19626.375,19621.75,19624
NQc1,NQH25,Market Price,2025-03-19T09:44:15.000000000-05,Intraday 5Sec,19625.75,19626,19624.75,19625,20,13,19623.75,19627,19623.75,19624.25,567,19624.5,19627.75,19624.5,19625,616,1,6,1,2,2,6,1,1,19624.125,19627.375,19624.125,19624.625
NQc1,NQH25,Market Price,2025-03-19T09:44:20.000000000-05,Intraday 5Sec,19625,19625,19617,19617.75,41,22,19624.25,19625.25,19615.75,19617.25,682,19625,19626,19616.75,19618,705,2,5,1,1,2,5,1,2,19624.625,19625.625,19616.25,19617.625
NQc1,NQH25,Market Price,2025-03-19T09:44:25.000000000-05,Intraday 5Sec,19616.75,19620,19616.75,19617.5,16,14,19617.25,19619.75,19616,19617.5,550,19617.75,19620.5,19616.75,19618.5,593,1,5,1,1,1,5,1,2,19617.5,19620.125,19616.375,19618
NQc1,NQH25,Market Price,2025-03-19T09:44:30.000000000-05,Intraday 5Sec,19618,19618.5,19618,19618.5,116,3,19617.75,19621.25,19617.25,19617.75,514,19618.5,19622,19618,19618.5,584,1,6,1,2,2,5,1,2,19618.125,19621.625,19617.625,19618.125
NQc1,NQH25,Market Price,2025-03-19T09:44:35.000000000-05,Intraday 5Sec,19618.25,19619,19612.25,19612.25,53,34,19617.75,19618.5,19612,19613.25,792,19618.5,19619.25,19612.5,19614,940,2,5,1,1,1,6,1,2,19618.125,19618.875,19612.25,19613.625
NQc1,NQH25,Market Price,2025-03-19T09:44:40.000000000-05,Intraday 5Sec,19617,19621.25,19617,19619.75,55,12,19613.25,19621,19612.25,19620,751,19613.75,19622,19613,19620.75,884,1,5,1,3,1,6,1,2,19613.5,19621.5,19612.625,19620.375
NQc1,NQH25,Market Price,2025-03-19T09:44:45.000000000-05,Intraday 5Sec,19619.75,19621,19619.75,19621,3,3,19620,19620.5,19618.75,19619.75,411,19620.75,19621.25,19619.25,19620.5,473,2,5,1,2,2,5,1,1,19620.375,19620.875,19619,19620.125
NQc1,NQH25,Market Price,2025-03-19T09:44:50.000000000-05,Intraday 5Sec,19619.25,19621.75,19618.25,19618.75,13,12,19619.75,19621.25,19617,19618.75,601,19620.5,19622,19618,19619.5,762,1,5,1,1,1,5,1,1,19620.125,19621.625,19617.5,19619.125
NQc1,NQH25,Market Price,2025-03-19T09:44:55.000000000-05,Intraday 5Sec,19620.75,19626.75,19620.75,19624.75,47,24,19618.5,19626.25,19618.5,19624.25,701,19619.5,19627.25,19619.5,19625,820,4,14,1,1,1,5,1,1,19619,19626.75,19619,19624.625
NQc1,NQH25,Market Price,2025-03-19T09:45:00.000000000-05,Intraday 5Sec,19624.5,19624.5,19615.75,19617.5,23,19,19624.25,19625,19615.5,19616.75,899,19625.25,19625.75,19616,19617.5,894,1,5,1,3,3,5,1,1,19624.75,19625.375,19615.75,19617.125
NQc1,NQH25,Market Price,2025-03-19T09:45:05.000000000-05,Intraday 5Sec,19620.5,19620.75,19617,19618.25,23,20,19616.75,19620.75,19616.5,19618,814,19617.5,19621.75,19617.25,19618.75,693,2,5,1,2,1,6,1,1,19617.125,19621.25,19616.875,19618.375
NQc1,NQH25,Market Price,2025-03-19T09:45:10.000000000-05,Intraday 5Sec,19617.5,19617.75,19615.25,19615.5,20,19,19618,19618,19614.25,19615.25,565,19618.75,19618.75,19615.25,19616.25,638,1,5,1,4,1,5,1,2,19618.375,19618.375,19614.75,19615.75
NQc1,NQH25,Market Price,2025-03-19T09:45:15.000000000-05,Intraday 5Sec,19615.25,19618.75,19613.5,19615,57,45,19615.25,19618.75,19613.25,19614.25,602,19616.25,19619.5,19613.5,19615,702,3,7,1,1,2,6,1,2,19615.75,19619.125,19613.375,19614.625
NQc1,NQH25,Market Price,2025-03-19T09:45:20.000000000-05,Intraday 5Sec,19614.25,19618.75,19613.75,19618.25,28,20,19614.25,19618.75,19613.25,19618.5,493,19614.75,19619.5,19613.75,19619.25,545,1,5,1,2,1,5,1,1,19614.5,19619.125,19613.5,19618.875
NQc1,NQH25,Market Price,2025-03-19T09:45:25.000000000-05,Intraday 5Sec,19618.5,19618.5,19613.25,19615.5,31,24,19618.5,19618.75,19612.75,19615.5,439,19619.25,19619.5,19613.5,19616.5,584,1,6,1,1,1,6,1,2,19618.875,19619.125,19613.125,19616
NQc1,NQH25,Market Price,2025-03-19T09:45:30.000000000-05,Intraday 5Sec,19615.5,19618.5,19615.25,19617.25,41,29,19615.25,19618.5,19614.75,19617,565,19616.5,19619.5,19616,19617.75,556,2,8,1,1,2,5,1,1,19615.875,19619,19615.5,19617.375
NQc1,NQH25,Market Price,2025-03-19T09:45:35.000000000-05,Intraday 5Sec,19616.5,19616.5,19613,19614,24,22,19617,19617,19612.75,19614,413,19618,19618,19613.75,19614.75,445,1,5,1,2,3,5,1,1,19617.5,19617.5,19613.25,19614.375
NQc1,NQH25,Market Price,2025-03-19T09:45:40.000000000-05,Intraday 5Sec,19614,19617,19613.25,19617,24,21,19614,19617.5,19612.5,19616.5,502,19614.75,19618.25,19613.25,19617.25,483,1,5,1,1,1,5,1,1,19614.375,19617.875,19612.875,19616.875
NQc1,NQH25,Market Price,2025-03-19T09:45:45.000000000-05,Intraday 5Sec,19616.75,19617.75,19615.25,19615.25,25,13,19616.5,19617.25,19613,19614.5,430,19617.25,19618.25,19614,19615.25,415,2,6,1,1,1,5,1,2,19616.875,19617.75,19613.5,19614.875
NQc1,NQH25,Market Price,2025-03-19T09:45:50.000000000-05,Intraday 5Sec,19615,19616.5,19613.75,19615.5,32,22,19614.5,19616.5,19613,19615.25,511,19615.25,19617.5,19613.75,19616,542,2,6,1,1,2,5,1,1,19614.875,19616.875,19613.375,19615.625
NQc1,NQH25,Market Price,2025-03-19T09:45:55.000000000-05,Intraday 5Sec,19614.75,19621,19614.25,19620.5,35,33,19615.5,19620.75,19613.5,19619.25,748,19616,19621.75,19614.5,19620,723,1,5,1,2,1,5,1,1,19615.75,19621.25,19614,19619.625
NQc1,NQH25,Market Price,2025-03-19T09:46:00.000000000-05,Intraday 5Sec,19618.75,19619.75,19613.75,19613.75,35,25,19619.25,19619.75,19613.25,19613.5,604,19620,19620.75,19614,19614.5,734,1,5,1,2,1,6,1,2,19619.625,19620.25,19613.625,19614
NQc1,NQH25,Market Price,2025-03-19T09:46:05.000000000-05,Intraday 5Sec,19613.5,19613.5,19608,19613,92,42,19613.5,19613.5,19607,19612.25,746,19614.5,19614.5,19607.75,19613,768,2,11,1,2,1,6,1,1,19614,19614,19607.5,19612.625
NQc1,NQH25,Market Price,2025-03-19T09:46:10.000000000-05,Intraday 5Sec,19613,19613.25,19609.75,19610.75,36,14,19612.25,19612.75,19609.25,19611.5,431,19613.25,19613.5,19610,19612.25,518,2,5,1,1,2,5,1,1,19612.75,19613.125,19609.625,19611.875
NQc1,NQH25,Market Price,2025-03-19T09:46:15.000000000-05,Intraday 5Sec,19611.25,19611.25,19606.5,19607,32,23,19611.5,19612.75,19606,19606.75,670,19612.25,19613.5,19606.5,19607.75,742,2,5,1,2,1,7,1,2,19611.875,19613.125,19606.25,19607.25
NQc1,NQH25,Market Price,2025-03-19T09:46:20.000000000-05,Intraday 5Sec,19607,19608,19606,19606.75,20,16,19607,19608,19605.5,19605.75,483,19607.75,19608.75,19606,19606.75,505,1,4,1,2,2,5,1,2,19607.375,19608.375,19605.75,19606.25
NQc1,NQH25,Market Price,2025-03-19T09:46:25.000000000-05,Intraday 5Sec,19605.5,19613,19605.5,19607.25,71,33,19605.75,19613,19605,19607.5,656,19606.75,19614,19605.75,19608.25,623,2,5,1,1,3,6,1,1,19606.25,19613.5,19605.375,19607.875
NQc1,NQH25,Market Price,2025-03-19T09:46:30.000000000-05,Intraday 5Sec,19607.25,19607.25,19604,19606.25,36,23,19607.5,19607.5,19603.5,19605.75,427,19608.25,19608.25,19604.25,19606.5,512,1,5,1,1,2,9,1,1,19607.875,19607.875,19603.875,19606.125
NQc1,NQH25,Market Price,2025-03-19T09:46:35.000000000-05,Intraday 5Sec,19607.25,19609.75,19607.25,19609.75,40,15,19605.75,19609.5,19605.75,19609,439,19606.5,19610.25,19606.5,19610,419,1,5,1,2,2,8,1,2,19606.125,19609.75,19606.125,19609.5
NQc1,NQH25,Market Price,2025-03-19T09:46:40.000000000-05,Intraday 5Sec,19608.75,19608.75,19607,19608,43,12,19609.25,19609.25,19605.75,19607,344,19610,19610,19606.75,19607.75,368,1,4,1,2,2,6,1,1,19609.625,19609.625,19606.25,19607.375
NQc1,NQH25,Market Price,2025-03-19T09:46:45.000000000-05,Intraday 5Sec,19607.5,19610.75,19607.5,19610.75,9,4,19607,19610.5,19606.25,19610.25,406,19607.75,19611,19607,19611,335,1,5,1,2,1,5,1,2,19607.375,19610.75,19606.625,19610.625
NQc1,NQH25,Market Price,2025-03-19T09:46:50.000000000-05,Intraday 5Sec,19611,19613,19610.5,19611.5,26,10,19610.25,19612.75,19609.5,19611,459,19610.75,19613.5,19610.25,19611.75,443,2,5,1,1,1,6,1,2,19610.5,19613,19609.875,19611.375
NQc1,NQH25,Market Price,2025-03-19T09:46:55.000000000-05,Intraday 5Sec,19612,19613,19610.75,19611.5,46,16,19611,19613,19610,19610.5,552,19611.75,19614,19610.75,19611.25,568,1,6,1,1,1,5,1,3,19611.375,19613.5,19610.375,19610.875
NQc1,NQH25,Market Price,2025-03-19T09:47:00.000000000-05,Intraday 5Sec,19609.5,19609.5,19608.75,19609.5,5,5,19610.5,19611.5,19607.5,19611.25,634,19611.25,19612.25,19608.5,19612.25,710,1,5,1,2,2,5,1,2,19610.875,19611.875,19608,19611.75
NQc1,NQH25,Market Price,2025-03-19T09:47:05.000000000-05,Intraday 5Sec,19613,19613.75,19609,19611.25,62,31,19611.5,19613.75,19608.5,19613,542,19612.25,19614.25,19609.25,19613.5,745,1,18,1,1,2,8,1,1,19611.875,19614,19608.875,19613.25
NQc1,NQH25,Market Price,2025-03-19T09:47:10.000000000-05,Intraday 5Sec,19614.25,19615.75,19613.5,19615,11,11,19612.75,19616.5,19611.5,19615.75,587,19613.5,19617,19612.5,19616.5,449,1,5,1,3,1,5,1,1,19613.125,19616.75,19612,19616.125
NQc1,NQH25,Market Price,2025-03-19T09:47:15.000000000-05,Intraday 5Sec,19616.75,19619.5,19615,19616.25,30,18,19616,19618.75,19615,19616,553,19616.5,19619.75,19615.75,19616.75,468,1,5,1,1,1,7,1,2,19616.25,19619.25,19615.375,19616.375
NQc1,NQH25,Market Price,2025-03-19T09:47:20.000000000-05,Intraday 5Sec,19616.5,19617.25,19610.75,19610.75,27,18,19616,19618.25,19610,19612.25,543,19616.5,19618.75,19610.75,19613,547,1,5,1,1,1,6,1,1,19616.25,19618.5,19610.375,19612.625
NQc1,NQH25,Market Price,2025-03-19T09:47:25.000000000-05,Intraday 5Sec,19613,19618,19613,19617.25,20,12,19612.25,19617.75,19612.25,19615.75,433,19613,19618.5,19612.75,19616.75,398,2,5,1,2,1,5,1,3,19612.625,19618.125,19612.5,19616.25
NQc1,NQH25,Market Price,2025-03-19T09:47:30.000000000-05,Intraday 5Sec,19616.75,19617.5,19615.25,19615.25,23,15,19615.75,19617.25,19614.5,19615,414,19616.75,19618.25,19615.25,19616,445,1,5,1,2,3,5,1,3,19616.25,19617.75,19614.875,19615.5
NQc1,NQH25,Market Price,2025-03-19T09:47:35.000000000-05,Intraday 5Sec,19615.25,19617.75,19615.25,19617.75,82,7,19615.25,19618.25,19614.25,19617,260,19616,19619.25,19615,19617.75,252,1,5,1,1,3,4,1,2,19615.625,19618.75,19614.625,19617.375
NQc1,NQH25,Market Price,2025-03-19T09:47:40.000000000-05,Intraday 5Sec,19617.25,19621,19617.25,19621,134,11,19617,19620.75,19616,19620.5,518,19617.75,19621.5,19616.75,19621.25,584,1,6,1,1,1,5,1,1,19617.375,19621.125,19616.375,19620.875
NQc1,NQH25,Market Price,2025-03-19T09:47:45.000000000-05,Intraday 5Sec,19622,19622,19618.5,19620.75,72,24,19620.5,19621.5,19617.5,19620.25,572,19621.5,19622.25,19618.25,19621,598,1,5,1,1,1,5,1,1,19621,19621.75,19617.875,19620.625
NQc1,NQH25,Market Price,2025-03-19T09:47:50.000000000-05,Intraday 5Sec,19619.5,19624,19619.5,19624,36,11,19620.25,19623.5,19618.75,19623,394,19620.75,19624.5,19619.5,19623.75,396,1,5,1,1,1,6,1,1,19620.5,19624,19619.125,19623.375
NQc1,NQH25,Market Price,2025-03-19T09:47:55.000000000-05,Intraday 5Sec,19623.75,19623.75,19622.5,19622.75,10,10,19623,19623.5,19621,19622.5,398,19623.75,19624.5,19622,19623.25,467,2,5,1,1,1,6,1,1,19623.375,19623.875,19621.5,19622.875
NQc1,NQH25,Market Price,2025-03-19T09:48:00.000000000-05,Intraday 5Sec,19622.25,19622.25,19615.75,19620.5,24,22,19622.25,19622.25,19614.5,19620.25,584,19623.25,19623.25,19615.25,19621,707,2,5,1,1,1,6,1,1,19622.75,19622.75,19614.875,19620.625
NQc1,NQH25,Market Price,2025-03-19T09:48:05.000000000-05,Intraday 5Sec,19620,19621.5,19620,19621.5,12,8,19620.25,19622.25,19619,19621.25,495,19621.25,19623,19619.75,19622,559,1,5,1,2,3,5,1,1,19620.75,19622.5,19619.375,19621.625
NQc1,NQH25,Market Price,2025-03-19T09:48:10.000000000-05,Intraday 5Sec,19622,19628,19622,19627,26,22,19621.25,19628.25,19620.75,19626.5,777,19622,19628.5,19621.5,19627.5,732,1,5,1,1,1,6,1,2,19621.625,19628.375,19621.125,19627
NQc1,NQH25,Market Price,2025-03-19T09:48:15.000000000-05,Intraday 5Sec,19626.25,19627,19623.25,19623.25,17,16,19626.5,19626.75,19622.75,19623,495,19627.5,19627.75,19623.75,19624,495,2,5,1,2,2,5,1,1,19627,19627.25,19623.25,19623.5
NQc1,NQH25,Market Price,2025-03-19T09:48:20.000000000-05,Intraday 5Sec,19624.75,19627,19624.75,19626.5,30,15,19623.25,19626.5,19623.25,19625.75,415,19624,19627.5,19624,19626.75,556,1,5,1,2,1,5,1,3,19623.625,19627,19623.625,19626.25
NQc1,NQH25,Market Price,2025-03-19T09:48:25.000000000-05,Intraday 5Sec,19626.25,19626.25,19625.25,19626,17,10,19625.75,19626.5,19623.75,19625.25,332,19626.75,19627.25,19625,19626,352,2,5,1,1,2,5,1,1,19626.25,19626.875,19624.375,19625.625
NQc1,NQH25,Market Price,2025-03-19T09:48:30.000000000-05,Intraday 5Sec,19625.25,19625.25,19620,19621,28,14,19625.25,19625.25,19619.25,19620.5,545,19626,19626,19620,19621.25,581,1,5,1,2,2,5,1,2,19625.625,19625.625,19619.625,19620.875
NQc1,NQH25,Market Price,2025-03-19T09:48:35.000000000-05,Intraday 5Sec,19621.25,19621.25,19619,19619,27,14,19620.5,19621.5,19617.75,19619,340,19621.25,19622.5,19618.5,19619.75,377,2,6,1,2,1,5,1,1,19620.875,19622,19618.125,19619.375
NQc1,NQH25,Market Price,2025-03-19T09:48:40.000000000-05,Intraday 5Sec,19620.25,19622,19620,19620,66,6,19619,19622,19618.5,19619.5,397,19619.75,19622.75,19619.5,19620.25,287,1,5,1,2,1,5,1,1,19619.375,19622.375,19619.125,19619.875
NQc1,NQH25,Market Price,2025-03-19T09:48:45.000000000-05,Intraday 5Sec,19620.5,19626.5,19620.25,19626.5,21,15,19619.5,19626.25,19619.5,19626,447,19620.5,19627,19620.5,19626.75,359,2,5,1,1,3,4,1,1,19620,19626.625,19620,19626.375
NQc1,NQH25,Market Price,2025-03-19T09:48:50.000000000-05,Intraday 5Sec,19627,19627,19621.75,19621.75,11,9,19626,19627,19621,19622.75,407,19626.75,19627.75,19621.75,19623.75,392,1,4,1,3,2,4,1,1,19626.375,19627.25,19621.375,19623.25
NQc1,NQH25,Market Price,2025-03-19T09:48:55.000000000-05,Intraday 5Sec,19623.5,19624,19622.5,19622.5,8,5,19623,19624.5,19621,19621,415,19623.75,19625.25,19621.75,19622,386,1,5,1,2,1,5,1,2,19623.375,19624.75,19621.375,19621.5
NQc1,NQH25,Market Price,2025-03-19T09:49:00.000000000-05,Intraday 5Sec,19619.75,19621,19619.25,19621,17,12,19621.25,19621.5,19617.5,19620.5,494,19622,19622.25,19618.25,19621.25,498,1,5,1,2,2,6,1,2,19621.625,19621.875,19617.875,19620.875
NQc1,NQH25,Market Price,2025-03-19T09:49:05.000000000-05,Intraday 5Sec,19619.5,19625.25,19619.5,19624.25,5,5,19620.5,19625.25,19618.75,19623.75,475,19621.25,19626,19619.5,19624.25,508,1,5,1,1,2,5,1,2,19620.875,19625.625,19619.125,19624
NQc1,NQH25,Market Price,2025-03-19T09:49:10.000000000-05,Intraday 5Sec,19624.75,19624.75,19624.75,19624.75,4,2,19623.75,19624.75,19621.75,19624.5,364,19624.25,19625.5,19622.5,19625.25,368,1,5,1,2,1,4,1,1,19624,19625.125,19622.125,19624.875
NQc1,NQH25,Market Price,2025-03-19T09:49:15.000000000-05,Intraday 5Sec,19624.5,19626.75,19624.5,19625.75,13,11,19624.5,19626.5,19623.75,19625.75,306,19625.25,19627,19624.5,19626.5,251,1,5,1,2,1,7,1,1,19624.875,19626.75,19624.125,19626.125
NQc1,NQH25,Market Price,2025-03-19T09:49:20.000000000-05,Intraday 5Sec,19625.75,19630.5,19625.75,19628,37,14,19625.75,19630.5,19625,19628,487,19626.5,19631.25,19625.75,19628.75,461,1,5,1,1,1,5,1,2,19626.125,19630.875,19625.375,19628.375
NQc1,NQH25,Market Price,2025-03-19T09:49:25.000000000-05,Intraday 5Sec,19628,19630,19628,19628.75,58,15,19627.75,19630,19626.5,19628.5,544,19628.75,19630.75,19627.25,19629,503,3,5,1,3,2,5,1,1,19628.25,19630.375,19626.875,19628.75
NQc1,NQH25,Market Price,2025-03-19T09:49:30.000000000-05,Intraday 5Sec,19628.75,19629.75,19627.75,19627.75,18,14,19628.75,19629.75,19627,19627.75,568,19629,19630.5,19627.5,19628.5,473,1,5,1,3,1,5,1,1,19628.875,19630.125,19627.25,19628.125
NQc1,NQH25,Market Price,2025-03-19T09:49:35.000000000-05,Intraday 5Sec,19628.25,19628.25,19625.5,19626,18,10,19627.75,19628.75,19624.25,19625.75,451,19628.5,19629.25,19625,19626.5,384,2,6,1,1,1,5,1,1,19628.125,19629,19624.625,19626.125
NQc1,NQH25,Market Price,2025-03-19T09:49:40.000000000-05,Intraday 5Sec,19624.25,19624.25,19623.75,19624,4,4,19625.75,19626,19622.25,19622.75,443,19626.5,19626.75,19623,19623.5,396,1,6,1,2,2,5,1,1,19626.125,19626.375,19622.75,19623.125
NQc1,NQH25,Market Price,2025-03-19T09:49:45.000000000-05,Intraday 5Sec,19623.75,19623.75,19621.75,19622,4,4,19623,19623.25,19621,19621.75,431,19623.5,19624,19621.75,19622.5,377,1,5,1,2,1,5,1,1,19623.25,19623.625,19621.375,19622.125
NQc1,NQH25,Market Price,2025-03-19T09:49:50.000000000-05,Intraday 5Sec,19621.25,19621.75,19620.25,19621.75,15,6,19622,19622.25,19620,19622,521,19622.5,19623,19620.5,19622.75,546,1,6,1,2,1,5,1,1,19622.25,19622.625,19620.25,19622.375
NQc1,NQH25,Market Price,2025-03-19T09:49:55.000000000-05,Intraday 5Sec,19623.25,19625.5,19622,19625.5,20,18,19622,19624.75,19621,19624.75,350,19623,19625.75,19621.75,19625.5,326,2,4,1,1,3,5,1,2,19622.5,19625.25,19621.375,19625.125
NQc1,NQH25,Market Price,2025-03-19T09:50:00.000000000-05,Intraday 5Sec,19624.75,19625.25,19622,19622.5,11,8,19624.5,19624.75,19621,19622.5,302,19625.5,19625.75,19621.25,19623.5,284,3,4,1,1,2,4,1,2,19625,19625.25,19621.125,19623
NQc1,NQH25,Market Price,2025-03-19T09:50:05.000000000-05,Intraday 5Sec,19622.5,19624.75,19622.25,19624.25,15,12,19622.75,19625,19621.5,19624,343,19623.5,19625.75,19622.25,19625,299,1,5,1,2,2,4,1,2,19623.125,19625.375,19621.875,19624.5
NQc1,NQH25,Market Price,2025-03-19T09:50:10.000000000-05,Intraday 5Sec,19624,19625,19622.25,19623,25,9,19624,19625,19621,19623,517,19624.75,19625.75,19622,19623.75,548,2,5,1,1,1,5,1,1,19624.375,19625.375,19621.5,19623.375
NQc1,NQH25,Market Price,2025-03-19T09:50:15.000000000-05,Intraday 5Sec,19623.75,19624.75,19623,19624.25,9,7,19623,19624.75,19622.25,19624,488,19623.5,19625.5,19623,19624.5,467,1,6,1,1,1,5,1,1,19623.25,19625.125,19622.625,19624.25
NQc1,NQH25,Market Price,2025-03-19T09:50:20.000000000-05,Intraday 5Sec,19623.25,19623.25,19623.25,19623.25,7,1,19624,19624,19620.5,19620.75,578,19624.5,19624.75,19621.5,19621.5,569,1,7,1,1,2,5,1,2,19624.25,19624.375,19621,19621.125
NQc1,NQH25,Market Price,2025-03-19T09:50:25.000000000-05,Intraday 5Sec,19620.5,19620.5,19615,19617.75,24,20,19620.75,19622,19614.5,19616.75,697,19621.5,19622.75,19615.25,19617.5,676,1,6,1,1,1,5,1,2,19621.125,19622.375,19614.875,19617.125
NQc1,NQH25,Market Price,2025-03-19T09:50:30.000000000-05,Intraday 5Sec,19616.5,19618,19615.5,19618,36,25,19616.75,19617.75,19615,19617.5,596,19617.5,19618.5,19615.75,19618.25,603,1,5,1,1,1,6,1,3,19617.125,19618.125,19615.375,19617.875
NQc1,NQH25,Market Price,2025-03-19T09:50:35.000000000-05,Intraday 5Sec,19617.75,19618.25,19614.75,19618,83,10,19617.5,19619,19614.25,19617.5,593,19618,19619.75,19615,19618.25,613,1,5,1,2,1,5,1,1,19617.75,19619.375,19614.625,19617.875
NQc1,NQH25,Market Price,2025-03-19T09:50:40.000000000-05,Intraday 5Sec,19618.25,19619.25,19618.25,19618.25,6,5,19617.5,19619.25,19617,19618.25,454,19618,19620.25,19617.75,19619.25,440,2,5,1,2,1,6,1,3,19617.75,19619.75,19617.375,19618.75
NQc1,NQH25,Market Price,2025-03-19T09:50:45.000000000-05,Intraday 5Sec,19617.75,19617.75,19614.5,19616,25,16,19618.25,19618.75,19613.75,19618.5,593,19619,19619.75,19614.5,19619.25,597,2,6,1,1,1,6,1,1,19618.625,19619.25,19614.125,19618.875
NQc1,NQH25,Market Price,2025-03-19T09:50:50.000000000-05,Intraday 5Sec,19618.25,19619.75,19618.25,19619,12,3,19618.5,19619.5,19617.25,19618.25,470,19619.25,19620.25,19618.25,19619,437,2,5,1,1,1,5,1,1,19618.875,19619.875,19617.75,19618.625
NQc1,NQH25,Market Price,2025-03-19T09:50:55.000000000-05,Intraday 5Sec,19618.5,19622,19618.5,19622,7,6,19618.25,19622,19617.25,19621.75,458,19618.75,19623,19618,19622.75,443,1,5,1,2,1,4,1,3,19618.5,19622.5,19617.625,19622.25
NQc1,NQH25,Market Price,2025-03-19T09:51:00.000000000-05,Intraday 5Sec,19620.5,19621.75,19619.75,19620.5,19,12,19621.75,19622.25,19619.25,19620,517,19622.75,19623,19620.25,19620.75,524,2,6,1,1,2,5,1,1,19622.25,19622.625,19619.75,19620.375
NQc1,NQH25,Market Price,2025-03-19T09:51:05.000000000-05,Intraday 5Sec,19621.25,19621.25,19617.5,19617.5,8,8,19619.75,19621.25,19616.75,19618.25,353,19620.75,19622.25,19617.5,19619,358,2,6,1,2,1,6,1,1,19620.25,19621.75,19617.25,19618.625
NQc1,NQH25,Market Price,2025-03-19T09:51:10.000000000-05,Intraday 5Sec,19621.5,19622.5,19621.5,19621.75,6,5,19618.25,19621.75,19618.25,19621.5,320,19619,19622.75,19619,19622.5,305,1,6,1,2,1,4,1,2,19618.625,19622.25,19618.625,19622
NQc1,NQH25,Market Price,2025-03-19T09:51:15.000000000-05,Intraday 5Sec,19623.5,19623.75,19620.25,19621.75,16,10,19621.5,19623.5,19619.75,19620.5,347,19622.5,19624,19621,19621.25,309,3,5,1,1,2,4,1,2,19622,19623.75,19620.5,19620.875
NQc1,NQH25,Market Price,2025-03-19T09:51:20.000000000-05,Intraday 5Sec,19624,19625.25,19622.75,19623.25,20,8,19620.5,19625,19620.5,19622,402,19621.25,19625.75,19621.25,19622.75,400,1,5,1,1,3,5,1,2,19620.875,19625.25,19620.875,19622.375
NQc1,NQH25,Market Price,2025-03-19T09:51:25.000000000-05,Intraday 5Sec,19622.5,19622.5,19620.5,19621,6,4,19622,19622.75,19620,19621,273,19622.75,19623.5,19620.75,19621.75,347,1,3,1,2,1,5,1,1,19622.375,19623.125,19620.375,19621.375
NQc1,NQH25,Market Price,2025-03-19T09:51:30.000000000-05,Intraday 5Sec,19622.5,19622.5,19622.5,19622.5,2,1,19621,19623.25,19620.5,19623,359,19622,19624,19621.25,19623.75,411,2,5,1,1,1,5,1,1,19621.5,19623.625,19620.875,19623.375
NQc1,NQH25,Market Price,2025-03-19T09:51:35.000000000-05,Intraday 5Sec,19622,19622,19621,19621,5,3,19623,19623.25,19620,19623,299,19624,19624,19620.75,19623.75,359,1,5,1,2,2,4,1,2,19623.5,19623.625,19620.375,19623.375
NQc1,NQH25,Market Price,2025-03-19T09:51:40.000000000-05,Intraday 5Sec,19622.75,19623.5,19621,19621,8,8,19623,19624,19620.25,19621,432,19623.75,19624.5,19621,19622,394,1,6,1,1,2,4,1,2,19623.375,19624.25,19620.625,19621.5
NQc1,NQH25,Market Price,2025-03-19T09:51:45.000000000-05,Intraday 5Sec,19619.75,19619.75,19618.5,19618.5,2,2,19621,19621,19617.25,19618.25,369,19621.75,19622,19618,19619,392,1,5,1,1,1,5,1,3,19621.375,19621.5,19617.625,19618.625
